"x","y","aer"
84.95,38.05,13
85.05,38.05,14
85.15,38.05,14
85.25,38.05,14
85.35,38.05,15
85.45,38.05,17
85.55,38.05,15
85.65,38.05,11
85.75,38.05,10
85.85,38.05,10
85.95,38.05,11
86.05,38.05,13
86.15,38.05,11
86.25,38.05,11
86.35,38.05,18
86.45,38.05,21
86.55,38.05,18
86.65,38.05,17
86.75,38.05,17
86.85,38.05,16
86.95,38.05,255
87.05,38.05,255
87.15,38.05,255
87.25,38.05,255
87.35,38.05,255
87.45,38.05,255
87.55,38.05,255
87.65,38.05,255
87.75,38.05,255
87.85,38.05,255
87.95,38.05,255
88.05,38.05,255
88.15,38.05,255
88.25,38.05,255
88.35,38.05,255
88.45,38.05,255
88.55,38.05,255
88.65,38.05,255
88.75,38.05,255
88.85,38.05,20
88.95,38.05,28
89.05,38.05,26
89.15,38.05,44
89.25,38.05,46
89.35,38.05,74
89.45,38.05,56
89.55,38.05,63
89.65,38.05,58
89.75,38.05,48
89.85,38.05,46
89.95,38.05,49
90.05,38.05,39
90.15,38.05,42
90.25,38.05,36
90.35,38.05,40
90.45,38.05,18
90.55,38.05,16
90.65,38.05,16
90.75,38.05,14
90.85,38.05,15
90.95,38.05,14
91.05,38.05,14
91.15,38.05,13
91.25,38.05,15
91.35,38.05,18
91.45,38.05,25
91.55,38.05,26
91.65,38.05,27
91.75,38.05,31
91.85,38.05,29
91.95,38.05,27
92.05,38.05,28
92.15,38.05,35
92.25,38.05,44
92.35,38.05,46
92.45,38.05,45
92.55,38.05,255
92.65,38.05,255
92.75,38.05,255
92.85,38.05,97
92.95,38.05,67
93.05,38.05,42
93.15,38.05,36
93.25,38.05,37
93.35,38.05,38
93.45,38.05,37
93.55,38.05,37
93.65,38.05,39
93.75,38.05,34
93.85,38.05,33
93.95,38.05,34
94.05,38.05,255
94.15,38.05,255
94.25,38.05,16
94.35,38.05,255
94.45,38.05,12
94.55,38.05,19
94.65,38.05,15
94.75,38.05,13
94.85,38.05,12
94.95,38.05,12
60.05,37.95,60
60.15,37.95,58
60.25,37.95,64
60.35,37.95,64
60.45,37.95,63
60.55,37.95,62
60.65,37.95,64
60.75,37.95,66
60.85,37.95,64
60.95,37.95,67
61.05,37.95,66
61.15,37.95,61
61.25,37.95,62
61.35,37.95,62
61.45,37.95,63
61.55,37.95,60
61.65,37.95,58
61.75,37.95,53
61.85,37.95,47
61.95,37.95,40
62.05,37.95,42
62.15,37.95,46
62.25,37.95,52
62.35,37.95,51
62.45,37.95,50
62.55,37.95,57
62.65,37.95,62
62.75,37.95,66
62.85,37.95,69
62.95,37.95,69
63.05,37.95,67
63.15,37.95,76
63.25,37.95,74
63.35,37.95,70
63.45,37.95,68
63.55,37.95,67
63.65,37.95,66
63.75,37.95,67
63.85,37.95,71
63.95,37.95,64
64.05,37.95,64
64.15,37.95,65
64.25,37.95,68
64.35,37.95,71
64.45,37.95,68
64.55,37.95,66
64.65,37.95,63
64.75,37.95,58
64.85,37.95,48
64.95,37.95,44
65.05,37.95,48
65.15,37.95,53
65.25,37.95,52
65.35,37.95,49
65.45,37.95,47
65.55,37.95,46
65.65,37.95,56
65.75,37.95,64
65.85,37.95,65
65.95,37.95,59
66.05,37.95,47
66.15,37.95,42
66.25,37.95,36
66.35,37.95,29
66.45,37.95,25
66.55,37.95,19
66.65,37.95,22
66.75,37.95,24
66.85,37.95,19
66.95,37.95,26
67.05,37.95,33
67.15,37.95,31
67.25,37.95,34
67.35,37.95,42
67.45,37.95,47
67.55,37.95,54
67.65,37.95,60
67.75,37.95,69
67.85,37.95,78
67.95,37.95,72
68.05,37.95,61
68.15,37.95,42
68.25,37.95,30
68.35,37.95,28
68.45,37.95,28
68.55,37.95,30
68.65,37.95,45
68.75,37.95,54
68.85,37.95,62
68.95,37.95,68
69.05,37.95,51
69.15,37.95,41
69.25,37.95,37
69.35,37.95,41
69.45,37.95,47
69.55,37.95,59
69.65,37.95,67
69.75,37.95,69
69.85,37.95,71
69.95,37.95,61
70.05,37.95,40
70.15,37.95,25
70.25,37.95,13
70.35,37.95,255
70.45,37.95,255
70.55,37.95,255
70.65,37.95,255
70.75,37.95,255
70.85,37.95,255
70.95,37.95,255
71.05,37.95,255
71.15,37.95,255
71.25,37.95,255
71.35,37.95,255
71.45,37.95,255
71.55,37.95,255
71.65,37.95,255
71.75,37.95,255
71.85,37.95,255
71.95,37.95,255
72.05,37.95,255
72.15,37.95,255
72.25,37.95,255
72.35,37.95,255
72.45,37.95,255
72.55,37.95,255
72.65,37.95,255
72.75,37.95,255
72.85,37.95,255
72.95,37.95,255
73.05,37.95,255
73.15,37.95,255
73.25,37.95,255
73.35,37.95,255
73.45,37.95,255
73.55,37.95,255
73.65,37.95,255
73.75,37.95,255
73.85,37.95,255
73.95,37.95,255
74.05,37.95,255
74.15,37.95,255
74.25,37.95,33
74.35,37.95,29
74.45,37.95,30
74.55,37.95,27
74.65,37.95,35
74.75,37.95,255
74.85,37.95,255
74.95,37.95,255
75.05,37.95,24
75.15,37.95,13
75.25,37.95,255
75.35,37.95,255
75.45,37.95,255
75.55,37.95,255
75.65,37.95,255
75.75,37.95,255
75.85,37.95,255
75.95,37.95,255
76.05,37.95,255
76.15,37.95,255
76.25,37.95,255
76.35,37.95,13
76.45,37.95,13
76.55,37.95,13
76.65,37.95,14
76.75,37.95,14
76.85,37.95,19
76.95,37.95,20
77.05,37.95,17
77.15,37.95,16
77.25,37.95,20
77.35,37.95,41
77.45,37.95,42
77.55,37.95,26
77.65,37.95,12
77.75,37.95,12
77.85,37.95,11
77.95,37.95,11
78.05,37.95,11
78.15,37.95,15
78.25,37.95,13
78.35,37.95,12
78.45,37.95,11
78.55,37.95,11
78.65,37.95,11
78.75,37.95,15
78.85,37.95,13
78.95,37.95,12
79.05,37.95,11
79.15,37.95,17
79.25,37.95,11
79.35,37.95,12
79.45,37.95,15
79.55,37.95,15
79.65,37.95,14
79.75,37.95,15
79.85,37.95,15
79.95,37.95,17
80.05,37.95,15
80.15,37.95,16
80.25,37.95,14
80.35,37.95,13
80.45,37.95,13
80.55,37.95,14
80.65,37.95,17
80.75,37.95,16
80.85,37.95,14
80.95,37.95,12
81.05,37.95,11
81.15,37.95,13
81.25,37.95,10
81.35,37.95,11
81.45,37.95,12
81.55,37.95,13
81.65,37.95,12
81.75,37.95,11
81.85,37.95,11
81.95,37.95,10
82.05,37.95,9
82.15,37.95,10
82.25,37.95,10
82.35,37.95,10
82.45,37.95,10
82.55,37.95,10
82.65,37.95,10
82.75,37.95,10
82.85,37.95,11
82.95,37.95,11
83.05,37.95,12
83.15,37.95,13
83.25,37.95,12
83.35,37.95,11
83.45,37.95,11
83.55,37.95,11
83.65,37.95,12
83.75,37.95,12
83.85,37.95,11
83.95,37.95,11
84.05,37.95,11
84.15,37.95,10
84.25,37.95,10
84.35,37.95,13
84.45,37.95,13
84.55,37.95,12
84.65,37.95,12
84.75,37.95,12
84.85,37.95,14
84.95,37.95,15
85.05,37.95,14
85.15,37.95,14
85.25,37.95,13
85.35,37.95,13
85.45,37.95,24
85.55,37.95,15
85.65,37.95,11
85.75,37.95,10
85.85,37.95,12
85.95,37.95,11
86.05,37.95,11
86.15,37.95,12
86.25,37.95,18
86.35,37.95,24
86.45,37.95,21
86.55,37.95,255
86.65,37.95,255
86.75,37.95,255
86.85,37.95,255
86.95,37.95,255
87.05,37.95,255
87.15,37.95,255
87.25,37.95,255
87.35,37.95,255
87.45,37.95,255
87.55,37.95,255
87.65,37.95,255
87.75,37.95,255
87.85,37.95,255
87.95,37.95,255
88.05,37.95,255
88.15,37.95,255
88.25,37.95,255
88.35,37.95,255
88.45,37.95,255
88.55,37.95,255
88.65,37.95,255
88.75,37.95,255
88.85,37.95,255
88.95,37.95,28
89.05,37.95,28
89.15,37.95,25
89.25,37.95,26
89.35,37.95,28
89.45,37.95,27
89.55,37.95,32
89.65,37.95,31
89.75,37.95,43
89.85,37.95,45
89.95,37.95,44
90.05,37.95,56
90.15,37.95,49
90.25,37.95,39
90.35,37.95,32
90.45,37.95,24
90.55,37.95,22
90.65,37.95,21
90.75,37.95,17
90.85,37.95,16
90.95,37.95,255
91.05,37.95,255
91.15,37.95,255
91.25,37.95,255
91.35,37.95,33
91.45,37.95,48
91.55,37.95,255
91.65,37.95,255
91.75,37.95,38
91.85,37.95,42
91.95,37.95,34
92.05,37.95,28
92.15,37.95,30
92.25,37.95,32
92.35,37.95,39
92.45,37.95,47
92.55,37.95,51
92.65,37.95,55
92.75,37.95,65
92.85,37.95,64
92.95,37.95,58
93.05,37.95,53
93.15,37.95,40
93.25,37.95,38
93.35,37.95,44
93.45,37.95,41
93.55,37.95,32
93.65,37.95,27
93.75,37.95,28
93.85,37.95,26
93.95,37.95,26
94.05,37.95,26
94.15,37.95,25
94.25,37.95,21
94.35,37.95,16
94.45,37.95,255
94.55,37.95,12
94.65,37.95,26
94.75,37.95,25
94.85,37.95,15
94.95,37.95,13
60.05,37.85,52
60.15,37.85,48
60.25,37.85,55
60.35,37.85,54
60.45,37.85,60
60.55,37.85,55
60.65,37.85,60
60.75,37.85,64
60.85,37.85,72
60.95,37.85,69
61.05,37.85,68
61.15,37.85,65
61.25,37.85,64
61.35,37.85,59
61.45,37.85,60
61.55,37.85,61
61.65,37.85,60
61.75,37.85,59
61.85,37.85,63
61.95,37.85,68
62.05,37.85,65
62.15,37.85,61
62.25,37.85,57
62.35,37.85,47
62.45,37.85,45
62.55,37.85,55
62.65,37.85,64
62.75,37.85,67
62.85,37.85,70
62.95,37.85,70
63.05,37.85,70
63.15,37.85,74
63.25,37.85,73
63.35,37.85,79
63.45,37.85,79
63.55,37.85,76
63.65,37.85,72
63.75,37.85,68
63.85,37.85,71
63.95,37.85,74
64.05,37.85,75
64.15,37.85,64
64.25,37.85,68
64.35,37.85,67
64.45,37.85,66
64.55,37.85,66
64.65,37.85,65
64.75,37.85,64
64.85,37.85,61
64.95,37.85,53
65.05,37.85,45
65.15,37.85,43
65.25,37.85,48
65.35,37.85,49
65.45,37.85,46
65.55,37.85,47
65.65,37.85,52
65.75,37.85,63
65.85,37.85,68
65.95,37.85,61
66.05,37.85,49
66.15,37.85,42
66.25,37.85,38
66.35,37.85,34
66.45,37.85,29
66.55,37.85,22
66.65,37.85,19
66.75,37.85,19
66.85,37.85,26
66.95,37.85,36
67.05,37.85,44
67.15,37.85,43
67.25,37.85,44
67.35,37.85,47
67.45,37.85,49
67.55,37.85,52
67.65,37.85,57
67.75,37.85,61
67.85,37.85,69
67.95,37.85,64
68.05,37.85,44
68.15,37.85,33
68.25,37.85,30
68.35,37.85,28
68.45,37.85,28
68.55,37.85,36
68.65,37.85,55
68.75,37.85,80
68.85,37.85,82
68.95,37.85,63
69.05,37.85,47
69.15,37.85,47
69.25,37.85,46
69.35,37.85,49
69.45,37.85,51
69.55,37.85,59
69.65,37.85,67
69.75,37.85,67
69.85,37.85,65
69.95,37.85,50
70.05,37.85,38
70.15,37.85,32
70.25,37.85,27
70.35,37.85,10
70.45,37.85,8
70.55,37.85,255
70.65,37.85,255
70.75,37.85,255
70.85,37.85,255
70.95,37.85,255
71.05,37.85,255
71.15,37.85,255
71.25,37.85,255
71.35,37.85,255
71.45,37.85,255
71.55,37.85,255
71.65,37.85,255
71.75,37.85,255
71.85,37.85,255
71.95,37.85,255
72.05,37.85,255
72.15,37.85,255
72.25,37.85,255
72.35,37.85,255
72.45,37.85,255
72.55,37.85,255
72.65,37.85,255
72.75,37.85,255
72.85,37.85,255
72.95,37.85,255
73.05,37.85,255
73.15,37.85,255
73.25,37.85,255
73.35,37.85,255
73.45,37.85,255
73.55,37.85,255
73.65,37.85,255
73.75,37.85,255
73.85,37.85,255
73.95,37.85,255
74.05,37.85,255
74.15,37.85,255
74.25,37.85,9
74.35,37.85,18
74.45,37.85,20
74.55,37.85,25
74.65,37.85,31
74.75,37.85,255
74.85,37.85,255
74.95,37.85,255
75.05,37.85,255
75.15,37.85,255
75.25,37.85,255
75.35,37.85,255
75.45,37.85,255
75.55,37.85,255
75.65,37.85,255
75.75,37.85,255
75.85,37.85,255
75.95,37.85,255
76.05,37.85,255
76.15,37.85,255
76.25,37.85,255
76.35,37.85,255
76.45,37.85,255
76.55,37.85,13
76.65,37.85,14
76.75,37.85,15
76.85,37.85,18
76.95,37.85,15
77.05,37.85,14
77.15,37.85,17
77.25,37.85,19
77.35,37.85,37
77.45,37.85,39
77.55,37.85,28
77.65,37.85,16
77.75,37.85,11
77.85,37.85,10
77.95,37.85,11
78.05,37.85,11
78.15,37.85,15
78.25,37.85,16
78.35,37.85,11
78.45,37.85,11
78.55,37.85,11
78.65,37.85,12
78.75,37.85,12
78.85,37.85,13
78.95,37.85,12
79.05,37.85,12
79.15,37.85,12
79.25,37.85,12
79.35,37.85,15
79.45,37.85,13
79.55,37.85,14
79.65,37.85,14
79.75,37.85,14
79.85,37.85,14
79.95,37.85,16
80.05,37.85,15
80.15,37.85,15
80.25,37.85,14
80.35,37.85,14
80.45,37.85,14
80.55,37.85,14
80.65,37.85,16
80.75,37.85,14
80.85,37.85,14
80.95,37.85,12
81.05,37.85,10
81.15,37.85,12
81.25,37.85,12
81.35,37.85,9
81.45,37.85,11
81.55,37.85,12
81.65,37.85,11
81.75,37.85,10
81.85,37.85,15
81.95,37.85,13
82.05,37.85,10
82.15,37.85,10
82.25,37.85,10
82.35,37.85,10
82.45,37.85,9
82.55,37.85,9
82.65,37.85,11
82.75,37.85,13
82.85,37.85,12
82.95,37.85,11
83.05,37.85,12
83.15,37.85,12
83.25,37.85,12
83.35,37.85,12
83.45,37.85,12
83.55,37.85,11
83.65,37.85,12
83.75,37.85,12
83.85,37.85,11
83.95,37.85,11
84.05,37.85,11
84.15,37.85,12
84.25,37.85,12
84.35,37.85,12
84.45,37.85,13
84.55,37.85,13
84.65,37.85,15
84.75,37.85,14
84.85,37.85,16
84.95,37.85,15
85.05,37.85,14
85.15,37.85,13
85.25,37.85,23
85.35,37.85,15
85.45,37.85,14
85.55,37.85,13
85.65,37.85,13
85.75,37.85,11
85.85,37.85,11
85.95,37.85,13
86.05,37.85,14
86.15,37.85,13
86.25,37.85,15
86.35,37.85,255
86.45,37.85,255
86.55,37.85,255
86.65,37.85,255
86.75,37.85,255
86.85,37.85,255
86.95,37.85,255
87.05,37.85,255
87.15,37.85,255
87.25,37.85,255
87.35,37.85,255
87.45,37.85,255
87.55,37.85,255
87.65,37.85,255
87.75,37.85,255
87.85,37.85,255
87.95,37.85,255
88.05,37.85,255
88.15,37.85,255
88.25,37.85,255
88.35,37.85,255
88.45,37.85,255
88.55,37.85,255
88.65,37.85,255
88.75,37.85,255
88.85,37.85,255
88.95,37.85,35
89.05,37.85,24
89.15,37.85,27
89.25,37.85,27
89.35,37.85,30
89.45,37.85,27
89.55,37.85,29
89.65,37.85,35
89.75,37.85,40
89.85,37.85,37
89.95,37.85,30
90.05,37.85,29
90.15,37.85,35
90.25,37.85,36
90.35,37.85,30
90.45,37.85,28
90.55,37.85,29
90.65,37.85,26
90.75,37.85,34
90.85,37.85,255
90.95,37.85,255
91.05,37.85,255
91.15,37.85,255
91.25,37.85,255
91.35,37.85,37
91.45,37.85,39
91.55,37.85,50
91.65,37.85,255
91.75,37.85,255
91.85,37.85,255
91.95,37.85,34
92.05,37.85,33
92.15,37.85,39
92.25,37.85,41
92.35,37.85,35
92.45,37.85,35
92.55,37.85,33
92.65,37.85,38
92.75,37.85,255
92.85,37.85,255
92.95,37.85,59
93.05,37.85,52
93.15,37.85,37
93.25,37.85,27
93.35,37.85,27
93.45,37.85,28
93.55,37.85,29
93.65,37.85,26
93.75,37.85,24
93.85,37.85,22
93.95,37.85,23
94.05,37.85,24
94.15,37.85,24
94.25,37.85,22
94.35,37.85,17
94.45,37.85,14
94.55,37.85,14
94.65,37.85,14
94.75,37.85,21
94.85,37.85,20
94.95,37.85,17
60.05,37.75,61
60.15,37.75,58
60.25,37.75,54
60.35,37.75,56
60.45,37.75,49
60.55,37.75,46
60.65,37.75,48
60.75,37.75,62
60.85,37.75,77
60.95,37.75,76
61.05,37.75,73
61.15,37.75,74
61.25,37.75,72
61.35,37.75,65
61.45,37.75,60
61.55,37.75,68
61.65,37.75,79
61.75,37.75,79
61.85,37.75,75
61.95,37.75,80
62.05,37.75,81
62.15,37.75,76
62.25,37.75,59
62.35,37.75,44
62.45,37.75,45
62.55,37.75,54
62.65,37.75,57
62.75,37.75,61
62.85,37.75,64
62.95,37.75,66
63.05,37.75,69
63.15,37.75,65
63.25,37.75,65
63.35,37.75,69
63.45,37.75,70
63.55,37.75,68
63.65,37.75,69
63.75,37.75,68
63.85,37.75,68
63.95,37.75,69
64.05,37.75,71
64.15,37.75,63
64.25,37.75,65
64.35,37.75,66
64.45,37.75,64
64.55,37.75,62
64.65,37.75,60
64.75,37.75,60
64.85,37.75,57
64.95,37.75,58
65.05,37.75,55
65.15,37.75,49
65.25,37.75,47
65.35,37.75,51
65.45,37.75,54
65.55,37.75,53
65.65,37.75,50
65.75,37.75,62
65.85,37.75,73
65.95,37.75,68
66.05,37.75,61
66.15,37.75,49
66.25,37.75,41
66.35,37.75,37
66.45,37.75,34
66.55,37.75,29
66.65,37.75,24
66.75,37.75,27
66.85,37.75,33
66.95,37.75,36
67.05,37.75,45
67.15,37.75,46
67.25,37.75,48
67.35,37.75,55
67.45,37.75,56
67.55,37.75,53
67.65,37.75,50
67.75,37.75,53
67.85,37.75,52
67.95,37.75,47
68.05,37.75,39
68.15,37.75,34
68.25,37.75,30
68.35,37.75,28
68.45,37.75,29
68.55,37.75,39
68.65,37.75,63
68.75,37.75,91
68.85,37.75,96
68.95,37.75,75
69.05,37.75,62
69.15,37.75,61
69.25,37.75,63
69.35,37.75,59
69.45,37.75,56
69.55,37.75,70
69.65,37.75,71
69.75,37.75,61
69.85,37.75,47
69.95,37.75,38
70.05,37.75,27
70.15,37.75,26
70.25,37.75,23
70.35,37.75,20
70.45,37.75,9
70.55,37.75,9
70.65,37.75,4
70.75,37.75,255
70.85,37.75,255
70.95,37.75,255
71.05,37.75,255
71.15,37.75,255
71.25,37.75,255
71.35,37.75,255
71.45,37.75,255
71.55,37.75,255
71.65,37.75,255
71.75,37.75,255
71.85,37.75,255
71.95,37.75,255
72.05,37.75,255
72.15,37.75,255
72.25,37.75,255
72.35,37.75,255
72.45,37.75,255
72.55,37.75,255
72.65,37.75,255
72.75,37.75,255
72.85,37.75,255
72.95,37.75,255
73.05,37.75,255
73.15,37.75,255
73.25,37.75,255
73.35,37.75,255
73.45,37.75,255
73.55,37.75,255
73.65,37.75,255
73.75,37.75,255
73.85,37.75,255
73.95,37.75,255
74.05,37.75,255
74.15,37.75,255
74.25,37.75,255
74.35,37.75,255
74.45,37.75,10
74.55,37.75,255
74.65,37.75,255
74.75,37.75,255
74.85,37.75,255
74.95,37.75,255
75.05,37.75,255
75.15,37.75,255
75.25,37.75,255
75.35,37.75,255
75.45,37.75,255
75.55,37.75,255
75.65,37.75,255
75.75,37.75,255
75.85,37.75,255
75.95,37.75,255
76.05,37.75,255
76.15,37.75,255
76.25,37.75,255
76.35,37.75,255
76.45,37.75,255
76.55,37.75,255
76.65,37.75,15
76.75,37.75,15
76.85,37.75,19
76.95,37.75,13
77.05,37.75,11
77.15,37.75,11
77.25,37.75,18
77.35,37.75,29
77.45,37.75,31
77.55,37.75,31
77.65,37.75,15
77.75,37.75,11
77.85,37.75,10
77.95,37.75,10
78.05,37.75,10
78.15,37.75,11
78.25,37.75,15
78.35,37.75,11
78.45,37.75,11
78.55,37.75,10
78.65,37.75,11
78.75,37.75,15
78.85,37.75,24
78.95,37.75,14
79.05,37.75,13
79.15,37.75,16
79.25,37.75,16
79.35,37.75,20
79.45,37.75,13
79.55,37.75,13
79.65,37.75,13
79.75,37.75,15
79.85,37.75,15
79.95,37.75,15
80.05,37.75,15
80.15,37.75,15
80.25,37.75,13
80.35,37.75,12
80.45,37.75,12
80.55,37.75,13
80.65,37.75,13
80.75,37.75,12
80.85,37.75,11
80.95,37.75,11
81.05,37.75,10
81.15,37.75,10
81.25,37.75,10
81.35,37.75,12
81.45,37.75,12
81.55,37.75,12
81.65,37.75,12
81.75,37.75,13
81.85,37.75,10
81.95,37.75,10
82.05,37.75,10
82.15,37.75,10
82.25,37.75,10
82.35,37.75,10
82.45,37.75,12
82.55,37.75,12
82.65,37.75,12
82.75,37.75,10
82.85,37.75,11
82.95,37.75,11
83.05,37.75,10
83.15,37.75,12
83.25,37.75,11
83.35,37.75,12
83.45,37.75,11
83.55,37.75,11
83.65,37.75,12
83.75,37.75,14
83.85,37.75,17
83.95,37.75,15
84.05,37.75,12
84.15,37.75,12
84.25,37.75,12
84.35,37.75,12
84.45,37.75,13
84.55,37.75,13
84.65,37.75,14
84.75,37.75,12
84.85,37.75,12
84.95,37.75,12
85.05,37.75,11
85.15,37.75,11
85.25,37.75,11
85.35,37.75,14
85.45,37.75,13
85.55,37.75,12
85.65,37.75,14
85.75,37.75,14
85.85,37.75,12
85.95,37.75,15
86.05,37.75,20
86.15,37.75,24
86.25,37.75,255
86.35,37.75,255
86.45,37.75,255
86.55,37.75,255
86.65,37.75,255
86.75,37.75,255
86.85,37.75,255
86.95,37.75,255
87.05,37.75,255
87.15,37.75,255
87.25,37.75,255
87.35,37.75,255
87.45,37.75,255
87.55,37.75,255
87.65,37.75,255
87.75,37.75,255
87.85,37.75,255
87.95,37.75,255
88.05,37.75,255
88.15,37.75,255
88.25,37.75,255
88.35,37.75,255
88.45,37.75,255
88.55,37.75,255
88.65,37.75,255
88.75,37.75,255
88.85,37.75,255
88.95,37.75,255
89.05,37.75,255
89.15,37.75,255
89.25,37.75,255
89.35,37.75,255
89.45,37.75,255
89.55,37.75,255
89.65,37.75,255
89.75,37.75,36
89.85,37.75,255
89.95,37.75,255
90.05,37.75,255
90.15,37.75,25
90.25,37.75,255
90.35,37.75,255
90.45,37.75,25
90.55,37.75,23
90.65,37.75,22
90.75,37.75,22
90.85,37.75,23
90.95,37.75,23
91.05,37.75,22
91.15,37.75,24
91.25,37.75,24
91.35,37.75,26
91.45,37.75,27
91.55,37.75,40
91.65,37.75,36
91.75,37.75,29
91.85,37.75,255
91.95,37.75,31
92.05,37.75,30
92.15,37.75,32
92.25,37.75,39
92.35,37.75,40
92.45,37.75,38
92.55,37.75,43
92.65,37.75,43
92.75,37.75,36
92.85,37.75,255
92.95,37.75,255
93.05,37.75,255
93.15,37.75,255
93.25,37.75,255
93.35,37.75,37
93.45,37.75,29
93.55,37.75,33
93.65,37.75,32
93.75,37.75,29
93.85,37.75,22
93.95,37.75,19
94.05,37.75,22
94.15,37.75,26
94.25,37.75,23
94.35,37.75,22
94.45,37.75,18
94.55,37.75,16
94.65,37.75,15
94.75,37.75,14
94.85,37.75,18
94.95,37.75,16
60.05,37.65,65
60.15,37.65,67
60.25,37.65,68
60.35,37.65,69
60.45,37.65,65
60.55,37.65,61
60.65,37.65,56
60.75,37.65,60
60.85,37.65,72
60.95,37.65,77
61.05,37.65,74
61.15,37.65,73
61.25,37.65,75
61.35,37.65,70
61.45,37.65,64
61.55,37.65,72
61.65,37.65,87
61.75,37.65,91
61.85,37.65,87
61.95,37.65,82
62.05,37.65,81
62.15,37.65,82
62.25,37.65,76
62.35,37.65,60
62.45,37.65,52
62.55,37.65,51
62.65,37.65,53
62.75,37.65,58
62.85,37.65,61
62.95,37.65,63
63.05,37.65,61
63.15,37.65,60
63.25,37.65,57
63.35,37.65,54
63.45,37.65,54
63.55,37.65,56
63.65,37.65,58
63.75,37.65,56
63.85,37.65,55
63.95,37.65,55
64.05,37.65,59
64.15,37.65,55
64.25,37.65,58
64.35,37.65,58
64.45,37.65,57
64.55,37.65,56
64.65,37.65,54
64.75,37.65,52
64.85,37.65,48
64.95,37.65,53
65.05,37.65,58
65.15,37.65,55
65.25,37.65,45
65.35,37.65,51
65.45,37.65,58
65.55,37.65,59
65.65,37.65,59
65.75,37.65,65
65.85,37.65,67
65.95,37.65,67
66.05,37.65,63
66.15,37.65,58
66.25,37.65,53
66.35,37.65,45
66.45,37.65,35
66.55,37.65,25
66.65,37.65,25
66.75,37.65,30
66.85,37.65,38
66.95,37.65,49
67.05,37.65,55
67.15,37.65,59
67.25,37.65,58
67.35,37.65,58
67.45,37.65,62
67.55,37.65,61
67.65,37.65,61
67.75,37.65,59
67.85,37.65,54
67.95,37.65,43
68.05,37.65,35
68.15,37.65,34
68.25,37.65,32
68.35,37.65,31
68.45,37.65,33
68.55,37.65,45
68.65,37.65,74
68.75,37.65,96
68.85,37.65,96
68.95,37.65,84
69.05,37.65,74
69.15,37.65,70
69.25,37.65,70
69.35,37.65,68
69.45,37.65,66
69.55,37.65,78
69.65,37.65,79
69.75,37.65,58
69.85,37.65,44
69.95,37.65,27
70.05,37.65,18
70.15,37.65,14
70.25,37.65,13
70.35,37.65,14
70.45,37.65,11
70.55,37.65,8
70.65,37.65,5
70.75,37.65,255
70.85,37.65,255
70.95,37.65,255
71.05,37.65,255
71.15,37.65,255
71.25,37.65,255
71.35,37.65,255
71.45,37.65,255
71.55,37.65,255
71.65,37.65,255
71.75,37.65,255
71.85,37.65,255
71.95,37.65,255
72.05,37.65,255
72.15,37.65,255
72.25,37.65,255
72.35,37.65,255
72.45,37.65,255
72.55,37.65,255
72.65,37.65,255
72.75,37.65,255
72.85,37.65,255
72.95,37.65,255
73.05,37.65,255
73.15,37.65,255
73.25,37.65,255
73.35,37.65,255
73.45,37.65,255
73.55,37.65,255
73.65,37.65,255
73.75,37.65,255
73.85,37.65,255
73.95,37.65,255
74.05,37.65,255
74.15,37.65,255
74.25,37.65,255
74.35,37.65,4
74.45,37.65,255
74.55,37.65,255
74.65,37.65,255
74.75,37.65,255
74.85,37.65,255
74.95,37.65,255
75.05,37.65,255
75.15,37.65,255
75.25,37.65,255
75.35,37.65,255
75.45,37.65,255
75.55,37.65,255
75.65,37.65,255
75.75,37.65,255
75.85,37.65,255
75.95,37.65,255
76.05,37.65,255
76.15,37.65,255
76.25,37.65,255
76.35,37.65,255
76.45,37.65,255
76.55,37.65,255
76.65,37.65,13
76.75,37.65,14
76.85,37.65,14
76.95,37.65,13
77.05,37.65,12
77.15,37.65,11
77.25,37.65,12
77.35,37.65,15
77.45,37.65,17
77.55,37.65,13
77.65,37.65,14
77.75,37.65,11
77.85,37.65,11
77.95,37.65,11
78.05,37.65,12
78.15,37.65,12
78.25,37.65,12
78.35,37.65,12
78.45,37.65,12
78.55,37.65,12
78.65,37.65,13
78.75,37.65,14
78.85,37.65,18
78.95,37.65,19
79.05,37.65,13
79.15,37.65,16
79.25,37.65,20
79.35,37.65,22
79.45,37.65,13
79.55,37.65,12
79.65,37.65,12
79.75,37.65,12
79.85,37.65,11
79.95,37.65,12
80.05,37.65,12
80.15,37.65,13
80.25,37.65,12
80.35,37.65,12
80.45,37.65,12
80.55,37.65,14
80.65,37.65,15
80.75,37.65,13
80.85,37.65,12
80.95,37.65,11
81.05,37.65,9
81.15,37.65,9
81.25,37.65,9
81.35,37.65,10
81.45,37.65,11
81.55,37.65,11
81.65,37.65,10
81.75,37.65,11
81.85,37.65,11
81.95,37.65,10
82.05,37.65,10
82.15,37.65,10
82.25,37.65,11
82.35,37.65,10
82.45,37.65,11
82.55,37.65,11
82.65,37.65,11
82.75,37.65,10
82.85,37.65,11
82.95,37.65,11
83.05,37.65,10
83.15,37.65,11
83.25,37.65,14
83.35,37.65,12
83.45,37.65,13
83.55,37.65,14
83.65,37.65,15
83.75,37.65,15
83.85,37.65,14
83.95,37.65,13
84.05,37.65,11
84.15,37.65,12
84.25,37.65,12
84.35,37.65,12
84.45,37.65,12
84.55,37.65,11
84.65,37.65,11
84.75,37.65,11
